pop,k,%superpop,%subpop,%outgroup,k
AFR,1,1.0,1.0,0.0
AFR,2,0.9994400895856663,0.9675251959686451,0.0005599104143336753
AFR,3,0.9985069055617768,0.9081746920492721,0.001493094438223208
AFR,4,0.998040313549832,0.8603023516237402,0.0019596864501679745
AFR,5,0.9975363941769317,0.8257558790593506,0.00246360582306826
AFR,6,0.9973870847331093,0.8030981709593131,0.0026129152668906697
AFR,7,0.9972804351303791,0.7859542473204287,0.002719564869620883
AFR,8,0.9972004479283315,0.7718365061590146,0.0027995520716684874
AFR,9,0.9970138111235536,0.7606071917382108,0.002986188876446416
AFR,10,0.9968645016797313,0.7503919372900336,0.0031354983202687148
AFR,11,0.9968441413010282,0.7425430113000102,0.0031558586989718362
AFR,12,0.9967338559163867,0.736562150055991,0.003266144083613254
AFR,13,0.9966405375139977,0.730726160737359,0.0033594624860022737
AFR,14,0.9965605503119501,0.7248440249560071,0.003439449688049878
AFR,15,0.9964912280701754,0.7195968645016797,0.0035087719298245723
AFR,16,0.9965005599104143,0.7157054871220605,0.0034994400895856925
AFR,17,0.9965087938870957,0.7120743034055728,0.0034912061129043215
AFR,18,0.9965161129774791,0.7087843722782132,0.003483887022520893
AFR,19,0.996522661637296,0.7067248187658396,0.00347733836270403
AFR,20,0.9965285554311311,0.7039753639417693,0.003471444568868942
AMR,1,1.0,1.0,0.0
AMR,2,1.0,0.9887755102040816,0.0
AMR,3,0.9979591836734694,0.9687074829931973,0.0020408163265306367
AMR,4,0.996938775510204,0.9459183673469388,0.003061224489795955
AMR,5,0.9955102040816326,0.9281632653061225,0.004489795918367401
AMR,6,0.9948979591836735,0.9129251700680272,0.005102040816326481
AMR,7,0.9938775510204082,0.9020408163265307,0.006122448979591799
AMR,8,0.9933673469387755,0.8928571428571429,0.006632653061224514
AMR,9,0.9929705215419501,0.8811791383219955,0.007029478458049909
AMR,10,0.9928571428571429,0.8724489795918368,0.0071428571428571175
AMR,11,0.9923933209647495,0.8651205936920222,0.007606679035250474
AMR,12,0.9918367346938776,0.8593537414965986,0.008163265306122436
AMR,13,0.9915227629513343,0.8525902668759812,0.008477237048665653
AMR,14,0.9912536443148688,0.8465014577259475,0.008746355685131157
AMR,15,0.9910204081632653,0.8414965986394558,0.00897959183673469
AMR,16,0.9908163265306122,0.8376275510204082,0.009183673469387754
AMR,17,0.9903961584633854,0.8330132052821129,0.009603841536614643
AMR,18,0.9900226757369615,0.8286848072562358,0.009977324263038545
AMR,19,0.9900107411385607,0.8251342642320086,0.00998925886143931
AMR,20,0.9896938775510205,0.8216326530612245,0.010306122448979549
EAS,1,1.0,1.0,0.0
EAS,2,1.0,0.9794871794871794,0.0
EAS,3,1.0,0.9361823361823362,0.0
EAS,4,1.0,0.9055555555555556,0.0
EAS,5,1.0,0.8803418803418803,0.0
EAS,6,1.0,0.8566951566951567,0.0
EAS,7,1.0,0.8398046398046398,0.0
EAS,8,1.0,0.825,0.0
EAS,9,1.0,0.8112060778727446,0.0
EAS,10,1.0,0.7955555555555556,0.0
EAS,11,1.0,0.7852369852369853,0.0
EAS,12,1.0,0.7766381766381767,0.0
EAS,13,1.0,0.7681788297172912,0.0
EAS,14,1.0,0.7582417582417582,0.0
EAS,15,1.0,0.7503133903133903,0.0
EAS,16,1.0,0.7433760683760684,0.0
EAS,17,1.0,0.7376571141277024,0.0
EAS,18,1.0,0.7318138651471985,0.0
EAS,19,1.0,0.72676563202879,0.0
EAS,20,1.0,0.7213675213675214,0.0
EUR,1,1.0,1.0,0.0
EUR,2,1.0,0.9834123222748815,0.0
EUR,3,0.9989468141126909,0.9694576092680358,0.0010531858873090716
EUR,4,0.9988151658767772,0.9553712480252765,0.0011848341232227888
EUR,5,0.9977883096366509,0.9387045813586098,0.002211690363349117
EUR,6,0.9968404423380727,0.9294365455502897,0.003159557661927326
EUR,7,0.995937711577522,0.9216881065222298,0.004062288422478022
EUR,8,0.9948657187993681,0.915086887835703,0.005134281200631863
EUR,9,0.9947340705634544,0.9094260136914165,0.00526592943654558
EUR,10,0.9946287519747236,0.9028436018957346,0.005371248025276443
EUR,11,0.994398965962947,0.8934367370386328,0.005601034037053032
EUR,12,0.9936808846761453,0.8867825171142707,0.006319115323854652
EUR,13,0.9933163203305383,0.8810305018835825,0.006683679669461706
EUR,14,0.9924396298803881,0.8765515684946965,0.007560370119611859
EUR,15,0.9919957872564508,0.8727751448130595,0.008004212743549233
EUR,16,0.9918048973143759,0.8683846761453397,0.008195102685624067
EUR,17,0.9914506086794908,0.8633026670383793,0.008549391320509248
EUR,18,0.9909601544672635,0.8580832016850974,0.009039845532736512
EUR,19,0.9908539120312629,0.854078323771514,0.00914608796873706
EUR,20,0.9910742496050553,0.8503159557661928,0.008925750394944698
SAS,1,1.0,1.0,0.0
SAS,2,1.0,0.9484193011647255,0.0
SAS,3,1.0,0.908485856905158,0.0
SAS,4,1.0,0.8735440931780366,0.0
SAS,5,1.0,0.8482529118136439,0.0
SAS,6,1.0,0.8266777592900721,0.0
SAS,7,1.0,0.806512954599477,0.0
SAS,8,1.0,0.7934692179700499,0.0
SAS,9,1.0,0.7816601959696802,0.0
SAS,10,1.0,0.7688851913477538,0.0
SAS,11,1.0,0.7588867039782181,0.0
SAS,12,1.0,0.7511092623405435,0.0
SAS,13,1.0,0.742992448483297,0.0
SAS,14,1.0,0.7368671262182077,0.0
SAS,15,1.0,0.7302273987798115,0.0
SAS,16,1.0,0.7254575707154742,0.0
SAS,17,1.0,0.7201722619164138,0.0
SAS,18,1.0,0.7158439637640969,0.0
